Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,"Prep Males Total""""","Prep Females Total""""","Prep Total""""","Year 1 Males Total""""","Year 1 Females Total""""","Year 1 Total""""","Year 2 Males total""""","Year 2 Females Total""""","Year 2 Total""""","Year 3 Males Total""""","Year 3 Females Total""""","Year 3 Total""""","Year 4 Males Total""""","Year 4 Females Total""""","Year 4 Total""""","Year 5 Males Total""""","Year 5 Females Total""""","Year 5 Total""""","Year 6 Males Total""""","Year 6 Females Total""""","Year 6 Total""""","Primary Ungraded Males Total""""","Primary Ungraded Females Total""""","Primary Ungraded Total""""","Primary Total""""","Year 7 Males Total""""","Year 7 Females Total""""","Year 7 Total""""","Year 8 Males Total""""","Year 8 Females Total""""","Year 8 Total""""","Year 9 Males Total""""","Year 9 Females Total""""","Year 9 Total""""","Year 10 Males Total""""","Year 10 Females Total""""","Year 10 Total""""","Year 11 Males Total""""","Year 11 Females Total""""","Year 11 Total""""","Year 12 Males""""","Year 12 Females""""","Year 12 Total""""","Secondary Ungraded Males Total""""","Secondary Ungraded Females Total""""","Secondary Ungraded Total""""","Secondary Total""""","Grand Total"""""
Government,1,4725,Bairnsdale West Primary School,Primary,O,19,10,29,14,15,29,17,18,35,16,11,27,9,16,25,11,8,19,18,22,40,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204
Government,1,4728,Kalianna Special School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.6,20.4,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.6,54,146.6,146.6,228.6
Government,1,4730,Harrisfield Primary School,Primary,O,21,10,31,18,14,32,24,17,41,19,16,35,12,18,30,16,18,34,18,16,34,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237
Government,1,4731,Pascoe Vale North Primary School,Primary,O,34,29,63,29,27,56,42,38,80,31.4,37.4,68.8,26.8,26,52.8,27,22,49,27,26,53,0,0,0,422.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.6
Government,1,4733,Belle Vue Primary School,Primary,O,13,8,21,10,10,20,19,9,28,16,11,27,16,4,20,16,15,31,17,13,30,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
Government,1,4735,Oberon Primary School,Primary,O,11,7,18,14,10,24,9,12,21,9,10,19,3,8,11,8,11,19,5,9,14,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
Government,1,4740,Moe Primary School,Primary,O,3,5,8,10,4,14,9,10,19,6,7,13,4,11,15,3,7,10,14,10,24,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
Government,1,4741,St Albans East Primary School,Primary,O,33,28,61,21,30,51,24,17,41,34,32,66,37,24,61,27,23,50,37,26,63,0,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393
Government,1,4742,Bourchier Street Primary School Shepparton,Primary,O,52,33,85,55,50,105,37,53,90,49,42,91,42,37,79,41,49,90,36,37,73,0,0,0,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613
Government,1,4743,Swan Hill North Primary School,Primary,O,15,14,29,13,18,31,20,16,36,12,18,30,18,15,33,13.8,6,19.8,17,17,34,0,0,0,212.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.8
Government,1,4744,Sunshine Heights Primary School,Primary,O,29,43,72,33,25,58,27,27,54,19,23,42,20,28,48,26,17,43,23,24,47,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364
Government,1,4745,Sunshine North Primary School,Primary,O,24,23,47,22,27,49,24.4,16,40.4,26,20,46,12,17,29,22,21,43,25,26,51,0,0,0,305.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.4
Government,1,4746,Banyule Primary School,Primary,O,38,39,77,64,55,119,57,49,106,47,44,91,36,27,63,32,22,54,27,22,49,0,0,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559
Government,1,4750,Portland South Primary School,Primary,O,4,3,7,9,5,14,5,8,13,4,5,9,3,5,8,0,7,7,1,7,8,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
Government,1,4753,Rosanna Golf Links Primary School,Primary,O,29,39,68,34,51,85,34,28,62,27,36,63,36,31,67,33,26,59,36,20,56,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460
Government,1,4754,Cheltenham East Primary School,Primary,O,45,28,73,33,19,52,39,24,63,36,34,70,32,30,62,28,20,48,29,26,55,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423
Government,1,4755,Cranbourne South Primary School,Primary,O,28,25,53,34,22,56,28,35,63,22,22,44,22,29,51,16,16,32,21,24.4,45.4,0,0,0,344.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.4
Government,1,4761,Yarrunga Primary School,Primary,O,9,11,20,11,13,24,13,16,29,17,14,31,17,10,27,11,9,20,13,16,29,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
Government,1,4762,Ballarat Specialist School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,61.8,184.8,184.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.6,94,234.6,234.6,419.4
Government,1,4764,Preston North East Primary School,Primary,O,31,23,54,37,38,75,29,28,57,29,34,63,29,27,56,22,25,47,33,17,50,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402
Government,1,4767,Orbost North Primary School,Primary,O,0,5,5,1,3,4,8,0,8,0,5,5,1,0,1,2,0,2,3,2,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Government,1,4768,Nelson Park School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.8,32.4,164.2,164.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.2,61.4,206.6,206.6,370.8
Government,1,4770,Craigieburn Primary School,Primary,O,51,45,96,38,46,84,41,54,95,45,44,89,46,44,90,37.2,37,74.2,47,55,102,0,0,0,630.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.2
Government,1,4773,Warrnambool East Primary School,Primary,O,41,23,64,36,38,74,30,30,60,30,29,59,30.6,34,64.6,37,28,65,33,25,58,0,0,0,444.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.6
Government,1,4775,Colac South West Primary School,Primary,O,14,9,23,6,4,10,14,13,27,11,14,25,12.4,8,20.4,19.4,14,33.4,16,12,28,0,0,0,166.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.8
Government,1,4777,George Street Primary School - Hamilton,Primary,O,4,4,8,5,3,8,3,4,7,3,7,10,5,1,6,2,1,3,3,0,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
Government,1,4778,Valkstone Primary School,Primary,O,50,30,80,46,34,80,49,42,91,37.6,39,76.6,49,48,97,52,47,99,40,37,77,0,0,0,600.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.6
Government,1,4780,Overport Primary School,Primary,O,41,41,82,51,36,87,39,35,74,33,39,72,41,39,80,36,36,72,40,43,83,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550
Government,1,4788,Wembley Primary School,Primary,O,61,63,124,47,55,102,47,40,87,51,62,113,46,46,92,47,42,89,45,30,75,0,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682
Government,1,4792,Rosamond Special School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,12,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.4,28,73.4,73.4,119.4
Government,1,4798,Bonbeach Primary School,Primary,O,19,27,46,23.2,16,39.2,24,29,53,20,17,37,27,13,40,8,15,23,11,12,23,0,0,0,261.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.2
Government,1,4802,Heatherhill Primary School,Primary,O,17,20,37,16,7,23,18,12,30,15,14,29,13,15,28,11,12,23,18,20,38,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208
Government,1,4803,Beaumaris North Primary School,Primary,O,47,53,100,48,63,111,54,44,98,56,56,112,48,51,99,31,49,80,37,34,71,0,0,0,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671
Government,1,4804,Hamlyn Banks Primary School,Primary,O,31,33,64,29,31,60,29,37,66,30,30,60,27,40,67,26,30,56,23,21,44,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417
Government,1,4807,Yarraman Oaks Primary School,Primary,O,15,14,29,9,14,23,11,14,25,15,14,29,11,13,24,11,16,27,17,17,34,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
Government,1,4808,Mount Pleasant Road Nunawading Primary School,Primary,O,16,17,33,11,20,31,20,18,38,14,14,28,16,11,27,12,13,25,20,10,30,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212
Government,1,4809,Glenroy West Primary School,Primary,O,18,11,29,18,19.4,37.4,17,19,36,14,12,26,8,18,26,18.4,14,32.4,15,13.4,28.4,0,0,0,215.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.2
Government,1,4810,Dandenong South Primary School,Primary,O,54,54,108,48,63,111,39,41,80,52,42,94,24,36,60,46,33,79,30,29,59,0,0,0,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591
Government,1,4811,St Albans North Primary School,Primary,O,22,18,40,19,17,36,18,13,31,13,15,28,18,12,30,22,10,32,11,15,26,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223
Government,1,4812,Avondale Primary School,Primary,O,41,24,65,29,27,56,26,24,50,15,29,44,36,19,55,22,17,39,21,25,46,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355
Government,1,4813,Beverley Hills Primary School,Primary,O,34,28,62,24,30,54,28,19,47,20,22,42,21,16,37,24,25,49,23,18,41,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332
Government,1,4814,Wodonga West Primary School,Primary,O,18,11,29,13,13,26,9,12,21,12,10,22,13,17,30,7,14,21,25,15,40,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189
Government,1,4815,Frankston Heights Primary School,Primary,O,20,13,33,23,21,44,12,31,43,22,18,40,15,13,28,25,16,41,16,7,23,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252
Government,1,4816,Kerrimuir Primary School,Primary,O,26,18,44,16,22,38,18,26,44,23,28,51,24,27,51,25,27,52,16,23,39,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
Government,1,4819,Heathmont East Primary School,Primary,O,40,38,78,35,40.2,75.2,48,30,78,35,48,83,33,32,65,33,28,61,20,28,48,0,0,0,488.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.2
Government,1,4821,Strathmore North Primary School,Primary,O,36,27,63,29,16,45,25,27,52,32,38,70,31,19,50,34,26,60,31,23,54,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394
Government,1,4823,Oakleigh South Primary School,Primary,O,110,87,197,61,68,129,66,65,131,55,69,124,68,51,119,50,53,103,46,41,87,0,0,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890
Government,1,4827,Thomastown East Primary School,Primary,O,14,11,25,15,13,28,9,5,14,7,8,15,9,11,20,12,13,25,13,5,18,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
Government,1,4832,Sussex Heights Primary School,Primary,O,7,11,18,19,13,32,14,14,28,11,11,22,12,13,25,13,14,27,14,12,26,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
Government,1,4837,East Bentleigh Primary School,Primary,O,19,24,43,33,27,60,34,30,64,16,25,41,20,20,40,21,21.4,42.4,19,23,42,0,0,0,332.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.4
Government,1,4838,Watsonia Primary School,Primary,O,10,9,19,8,9,17,14,7,21,15,10,25,20,9,29,22,8,30,13,10,23,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
Government,1,4843,Parktone Primary School,Primary,O,44,42,86,42,41,83,44,47,91,37,31,68,30,27,57,25,24,49,21,26,47,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481
Government,1,4844,Antonio Park Primary School,Primary,O,42,40,82,39.4,38,77.4,38,33,71,42,35,77,35,37,72,45,35,80,26,24,50,0,0,0,509.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509.4
Government,1,4845,Kingsbury Primary School,Primary,O,17,16,33,8,12,20,19,10,29,17,14,31,14,13,27,24,12,36,11.8,13,24.8,0,0,0,200.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.8
Government,1,4846,Katandra School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4,21.6,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.6,1.6,58.6
Government,1,4848,Ardeer Primary School,Primary,O,12,7,19,5,6,11,8,8,16,8,4,12,11,10,21,5.4,8,13.4,15,10,25,0,0,0,117.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.4
Government,1,4851,Westall Primary School,Primary,O,22,5,27,11,19,30,10,18,28,9,18,27,14,13,27,17,20,37,19,18,37,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
Government,1,4852,Tullamarine Primary School,Primary,O,25,15,40,23,26,49,27,13,40,28,28,56,28,22,50,22,18,40,18,21,39,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314
Government,1,4853,Guthridge Primary School,Primary,O,44,35,79,30,32,62,30,27,57,31,28,59,19.4,22,41.4,23,15,38,24,22,46,0,0,0,382.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.4
Government,1,4854,Park Orchards Primary School,Primary,O,21,21,42,25,27,52,29,27,56,24,23,47,16,19,35,23,17,40,37,22,59,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331
Government,1,4855,Albion North Primary School,Primary,O,20,28,48,20,25,45,25,19,44,11,20,31,16,20,36,17,16,33,14,17,31,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268
Government,1,4860,Blackburn Lake Primary School,Primary,O,27,33,60,35,34,69,29,40,69,36,33,69,30,22,52,52,37,89,28,36,64,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472
Government,1,4863,Laburnum Primary School,Primary,O,52,51,103,50,39,89,52,54,106,64,56,120,45,56,101,77,38,115,76,49,125,0,0,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759
Government,1,4867,Rollins Primary School,Primary,O,17,32,49,22,17,39,18,15,33,22,23,45,26,16,42,22,19,41,24,10,34,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283
Government,1,4871,Heatherwood School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,103,270,270,270
Government,1,4873,Bellaire Primary School,Primary,O,50,36,86,36,44,80,52,50,102,43,42,85,37,42,79,39,47,86,36,40,76,0,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594
Government,1,4874,Pinewood Primary School,Primary,O,55,37,92,29,42,71,23,30,53,37,42,79,16,27,43,31,36,67,28,29,57,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462
Government,1,4875,Broadmeadows Primary School,Primary,O,22,21,43,21,13,34,26,18,44,15,15,30,18,17,35,15,14.4,29.4,24,27,51,0,0,0,266.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.4
Government,1,4876,Moomba Park Primary School,Primary,O,34,23,57,19,11,30,15,16,31,25,17,42,16,9,25,24,10,34,15,10,25,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
Government,1,4877,Keilor Heights Primary School,Primary,O,27,41,68,40,31,71,43,35,78,35,37,72,29,33,62,27,31,58,25,28,53,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462
Government,1,4879,Ainslie Parklands Primary School,Primary,O,17,19,36,18,8,26,13,12,25,12,14,26,10,11,21,17,8,25,15,4,19,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
Government,1,4881,Parkmore Primary School,Primary,O,11,8,19,12,12,24,12,7,19,12,8,20,9,15,24,12,11,23,9,11,20,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
Government,1,4885,Lara Primary School,Primary,O,31,23,54,27,29,56,31,19,50,32,22,54,36.6,24,60.6,34,33,67,31,26,57,0,0,0,398.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.6
Government,1,4886,Mullum Primary School,Primary,O,25,17,42,24,27,51,23,30,53,21,26,47,30,22,52,11,14,25,21,16,37,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307
Government,1,4887,Cranbourne Park Primary School,Primary,O,27,17,44,22,23,45,18,19,37,28,25,53,22,15,37,15,16,31,28,22,50,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297
Government,1,4892,Viewbank Primary School,Primary,O,51,57,108,60,42,102,39,41,80,36,37,73,48,51,99,43,27,70,48,43,91,0,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623
Government,1,4893,Greenhills Primary School,Primary,O,34,27,61,42,41,83,44,31,75,40,43,83,34,22,56,21.4,35,56.4,36,44,80,0,0,0,494.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494.4
Government,1,4894,Upwey South Primary School,Primary,O,15,23,38,18,14,32,17,16,33,14,20,34,19,23,42,21,12,33,23,19,42,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254
Government,1,4895,Simpson Primary School,Primary,O,5,5,10,5,8,13,11,8,19,3,9,12,4,5,9,8,6,14,5,10,15,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
Government,1,4896,Invergordon Primary School,Primary,O,0,0,0,3,2,5,0,0,0,1,1,2,0,1,1,0,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Government,1,4897,Eltham East Primary School,Primary,O,65,44,109,43,54,97,54,54,108,40,44,84,38,41,79,30,51,81,35,33,68,0,0,0,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626
Government,1,4902,Belvedere Park Primary School,Primary,O,28,30,58,30,39,69,35,26,61,27,21,48,29,41,70,26,27,53,14,12,26,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385
Government,1,4903,Essex Heights Primary School,Primary,O,38,38,76,47,37,84,60,39,99,38,36,74,27,34,61,38.6,42.6,81.2,37.4,33,70.4,0,0,0,545.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.6
Government,1,4905,Mountain Gate Primary School,Primary,O,32,31,63,24,20,44,28,28,56,27,23,50,30,18,48,22,17,39,20,25,45,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345
Government,1,4906,Fairhills Primary School,Primary,O,8,11,19,10,11,21,12,9,21,9,11,20,14,10,24,11,18.6,29.6,9,10,19,0,0,0,153.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.6
Government,1,4908,Boronia West Primary School,Primary,O,5,6,11,7,4,11,7,5,12,10,4,14,6,7,13,15,5,20,10,4,14,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
Government,1,4910,Southmoor Primary School,Primary,O,36,41,77,37,36,73,24,13,37,27,23,50,27,16,43,18,18,36,20,10,30,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346
Government,1,4911,Ringwood Heights Primary School,Primary,O,17,23,40,17,22,39,23,15,38,36,16,52,20,22,42,24,15,39,19,9,28,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278
Government,1,4915,Glenroy Specialist School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,26.8,67.8,67.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,60,60,127.8
Government,1,4916,Ruskin Park Primary School,Primary,O,20,35,55,24,21,45,23.2,29,52.2,28,30,58,20,20,40,31,24,55,18,24,42,0,0,0,347.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.2
Government,1,4918,Emerson School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.2,28,111.2,111.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,94,290,290,401.2
Government,1,4919,Fyans Park Primary School,Primary,O,26,21,47,23,20,43,23,13,36,25,23,48,24,26,50,17,16,33,28,20,48,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305
Government,1,4922,Karingal Primary School,Primary,O,27,25,52,33,28,61,35,24.2,59.2,32,14,46,18,20,38,24,20,44,19,14,33,0,0,0,333.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.2
Government,1,4923,Mount View Primary School,Primary,O,71,65,136,74,73,147,81,66,147,58,90,148,66,66,132,91,77,168,83,70,153,0,0,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031
Government,1,4924,Syndal South Primary School,Primary,O,26,22,48,33,27,60,20,33,53,21,21,42,40,26,66,34,26,60,23,40,63,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392
Government,1,4925,Montmorency South Primary School,Primary,O,49,48,97,48.2,29,77.2,45.4,43,88.4,38,27,65,26.6,32,58.6,38,32,70,30,19,49,0,0,0,505.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505.2
Government,1,4928,Berendale School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,34.8,111.8,111.8,111.8
Government,1,4931,Altona North Primary School,Primary,O,21,19,40,19,8.4,27.4,22,14,36,13,16,29,26,8,34,23,13,36,19,19,38,0,0,0,240.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.4
Government,1,4932,Burwood Heights Primary School,Primary,O,29,25,54,19,19,38,22,28,50,29,21,50,20,24,44,27,19,46,25,25,50,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332
Government,1,4934,Stawell West Primary School,Primary,O,2,3.5,5.5,14,1,15,5,4,9,7,11,18,11,11,22,6,9,15,7,9,16,0,0,0,100.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.5
Government,1,4935,Watsonia Heights Primary School,Primary,O,24.4,14,38.4,21,23,44,26,23,49,17,8,25,12,11,23,12,11,23,13,20,33,0,0,0,235.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.4
Government,1,4936,Forest Street Primary School,Primary,O,27,24,51,18,27,45,16,27,43,27,21,48,19,31,50,15,17,32,25,20,45,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314
Government,1,4937,Pembroke Primary School,Primary,O,9,8,17,8,2,10,10,9,19,15,2,17,9,7,16,12,12,24,8,5,13,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
Government,1,4939,Mahogany Rise Primary School,Primary,O,11,13,24,9,8,17,13,12,25,8.8,11,19.8,5.4,10,15.4,17,12,29,13.4,8,21.4,0,0,0,151.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.6
Government,1,4943,Wilmot Road Primary School Shepparton,Primary,O,23,19.4,42.4,21,22,43,14,24,38,28,25,53,32,15,47,17,12,29,16,17,33,0,0,0,285.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.4
Government,1,4944,Bundoora Primary School,Primary,O,14,28,42,15,16,31,18,13,31,12,18,30,17,12,29,11,13,24,18,16,34,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221
Government,1,4945,University Park Primary School,Primary,O,22,16,38,25,21,46,19,9,28,22,15,37,10,18,28,17,11,28,24,10,34,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239
Government,1,4948,St Albans Heights Primary School,Primary,O,22,16,38,16,22,38,18,17,35,18,21,39,25,17,42,21.2,15,36.2,18,22,40,0,0,0,268.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.2
